,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_p3t3_xue,ei_nox_kaiser,ei_nox_kypriandis
95,95,1.0710983276367188,48.143829345703125,11300.46,246.93333312,34610D,216.17894,42.917225,4.4259224,229.23423083057045,63102.69035363137,0.3439490115082394,0.5041187384741087,30.247124308446523,32623.225239601,-49.89819820500015,2024-06-07 10:58:00,2.8393265748571177e-05,0.215844263178787,0.6087077164618823,0.2520593692370543,0.5601021186417896,0.0115952756070218,0.0005913521727856,0.0001203570619071,2.84940069182029e-05,1567008719097166.2,95.55066569038256,37.41569276954835,0.0362965491701358,0.0007407459014313,0.0006049424861689,0.3507237426762886,0.0178867026803161,0.0036404550129055,0.0008618617693006,4.739750751895154e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.620910576876755,1.2928918107265093,0.7777320079467769,16.3116126198005,11.595275607021884,28.4940069182029,1567008719097166.2,12.690225960849,770.185453723344,1305.58788535953,0.00283932657486,0.0235355106571856,0.203433125683138,16.311661496384,8.64366737761978,8.643421962643018,14.960940600750808,0.5772409375224572,1.0420248600846738,417379299684835.56,5.671917501116358,6.429426240938026,511470422062673.75,-36.19602953913588,0.9175791486482917,0.9300847550641577
96,96,1.1457583778782894,48.26694294557733,11285.22,246.93333312,34610D,216.23883,42.856842,4.2621765,229.41462811136,63072.443229322926,0.3437167713739413,0.5207259643840477,31.243557863042863,33648.701424949606,0.0,2024-06-07 10:59:00,2.702886558761922e-05,0.2163636032825576,0.5762945027044089,0.2603629821920238,0.5778634157865873,0.0117673159492469,0.0005904438518416,0.0001207475644062,2.997064382136848e-05,1544824376262909.0,98.6983992893524,38.64828107658403,0.0374922694356514,0.0007651483558296,0.0006248711572608,0.3676528167530052,0.0184475666498912,0.0037725835153487,0.0009363895444255,4.82658097880093e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.798723183461421,1.3195706580129447,0.7782363172208154,16.824350712474804,11.767315949246983,29.97064382136848,1544824376262909.0,12.989808489131,773.412591371778,1312.55629255883,0.00270288655876,0.0237319041605245,0.209342708810354,16.8241375029377,8.8211509449197,8.820912525660683,14.962273726584854,0.5880485958905406,1.0567151584178758,433098228899467.9,5.962097215550707,6.4575854626306075,513483342812241.6,-36.73005099989458,0.9415702607266149,0.9531445780268032
97,97,1.2197715357730263,48.38858394299523,11285.22,247.190555342,34610D,216.32329,42.694263,4.1284494,229.9086058671488,63041.19967145988,0.3435683645379303,0.5325337499415627,31.95202499649376,34322.94422998479,-24.96840060788931,2024-06-07 11:00:00,2.5767976135664628e-05,0.2163636032825576,0.5433462072890926,0.2662668749707813,0.5921253232781875,0.0118886875839877,0.0005912051442271,0.0001213550984366,3.107859424158732e-05,1528179016856813.8,100.93644696392376,39.52465492066278,0.0383424299957925,0.0007824985713427,0.0006390404999298,0.3798676428590829,0.018890201546403,0.003877541138699,0.000993024020063,4.882841414572617e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.913786637772748,1.3368383054245518,0.7797596973651629,17.161472114992392,11.888687583987792,31.078594241587325,1528179016856813.8,13.1895683773556,776.065239465705,1318.20605787026,0.00257679761357,0.02389435361237,0.213494850829243,17.1613764098938,8.9349498334501,8.934719603808569,14.96486285362704,0.5969218186559129,1.06735581556221,444186295283222.3,6.176518322834366,6.479581495026075,514545439398030.9,-37.1465055453074,0.9600836890073247,0.9708519193389707
98,98,1.2966035541735197,48.51390256720074,11277.6,247.447777564,34610D,216.42905,42.554913,4.012327,231.3298985474989,63009.24764646339,0.3445775470826668,0.5254813597859137,31.52888158715482,33759.187129982616,-24.981380967105647,2024-06-07 11:01:00,2.4737867127833693e-05,0.2166237417382778,0.515050775293326,0.2627406798929568,0.5855143013450205,0.0118271998131288,0.0005914342604822,0.0001211937561218,3.026055443845085e-05,1540468886767245.5,99.59973693382209,39.001226523310514,0.0378346579045857,0.0007721358756037,0.000630577631743,0.3728983824157583,0.0186472607653305,0.0038211035858698,0.0009540814376515,4.856926111958069e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.852507127969998,1.3276570770504197,0.784388481286969,16.879593564991307,11.827199813128823,30.26055443845085,1540468886767245.5,13.0818427503024,775.155041824166,1315.05263351019,0.00247378671278,0.0237882981536017,0.211102500875007,16.8796779009145,8.87421620125627,8.87399667750557,14.963681518690622,0.5938917096836853,1.0628535191795954,436259015400494.0,6.04582514391622,6.557465689976105,518633290590219.1,-36.96863703463919,0.9525933510088137,0.9636371500295894
99,99,1.372423673930921,48.63694013175318,11269.98,246.93333312,34610D,216.54826,42.411533,3.8009872,232.05167158941413,62977.71876487624,0.3452309616963506,0.4972901251634965,29.83740750980979,31909.083494601124,-24.9948173644442,2024-06-07 11:02:00,2.4882690603630065e-05,0.2168841929638682,0.5106417446060502,0.2486450625817482,0.5549851528150803,0.0115444292680807,0.0005917842066361,0.0001202759814738,2.7470557960493505e-05,1582384565727109.5,94.25637032348912,36.90887308963471,0.0358048890117717,0.0007307120206484,0.0005967481501961,0.3444558405399013,0.0176573065312737,0.0035887234728772,0.000819650232389,4.721425312483316e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.563474346532654,1.284308069697241,0.7866192536590655,15.954541747300562,11.54442926808078,27.4705579604935,1582384565727109.5,12.5905905434784,769.790945563767,1302.56882938944,0.00248826906036,0.0234213809178747,0.201115298598636,15.9546600206577,8.58682497431862,8.586611316325904,14.95958860100807,0.5759253776975414,1.0388962600207459,408734490678609.3,5.545407123896405,6.600857516410794,521056173534583.7,-36.06370068067673,0.9129785741472375,0.9256603813413754
100,100,1.448605186060855,48.75993114406779,11262.36,247.447777564,34610D,216.66191,42.25852,3.5979104,230.92651388387432,62947.88135736642,0.3442730916350957,0.4747230657042189,28.483383942253138,30524.53606579137,-25.006581035079623,2024-06-07 11:03:00,2.503321341834909e-05,0.2171449573353787,0.5067464654755565,0.2373615328521094,0.5295513005541713,0.0113023366235622,0.0005920836200995,0.0001194762087368,2.5668488497097623e-05,1570285135989074.5,89.97900987357765,35.23394593656713,0.0341800607307037,0.0006975522598102,0.000569667678845,0.3219287934935136,0.0168645450772148,0.0034030867254156,0.0007311254130801,4.472703442718999e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.313481271817713,1.24681407762173,0.7825997480567433,15.262268032895683,11.302336623562288,25.66848849709762,1570285135989074.5,12.171585688635,764.903686576642,1292.34152578235,0.00250332134183,0.0231321024019256,0.192882136456131,15.2623671344422,8.33828819813955,8.338079469216698,14.95575583260459,0.5598804941494884,1.0178617700604342,387332127035830.4,5.146461718375366,6.552581807658232,519054020409484.8,-35.26789271534307,0.8786933385239439,0.8931151515471609
101,101,1.5373112605168269,48.881103515625,11254.74,253.106666448,34610D,216.75217,42.064075,3.3522346,228.6501968288977,62919.39797342417,0.3433325470551513,0.5174321897571169,31.04593138542701,33510.14421677876,0.0,2024-06-07 11:04:00,2.579042379301404e-05,0.2174060352293111,0.5165636780712196,0.2587160948785584,0.5759984262745175,0.0117334713600224,0.0005921716863178,0.0001210410308087,2.9613060307919248e-05,1550196553564742.5,98.07409724656394,38.40381712377322,0.0372551176625124,0.0007603085237247,0.0006209186277085,0.3642765467561313,0.0183845215418172,0.0037578315373083,0.0009193650384321,4.812729583589643e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.761702824434519,1.3140294556361871,0.7747241204062799,16.75507210838938,11.733471360022492,29.61306030791925,1550196553564742.5,12.9349409905544,773.591099880774,1312.46307885888,0.0025790423793,0.0237229984269688,0.208389702146777,16.7541369431191,8.78429018103692,8.784063636313114,14.96182239535343,0.5886498842421788,1.0558733666320175,429860616172523.7,5.921651665959712,6.448840998060837,514373766156873.6,-36.69276064620896,0.9408929832359775,0.9524300272323382
102,102,1.6392164963942306,49.00067138671875,11254.74,252.592222004,34610D,216.83572,41.844044,3.0950558,229.1634921263698,62888.35204203874,0.3435204749364686,0.519980522369231,31.19883134215386,33618.14375789651,0.0,2024-06-07 11:05:00,2.6399270926226663e-05,0.2174060352293111,0.52301026782332,0.2599902611846155,0.5799695085283386,0.0117618888927117,0.0005929253717718,0.0001213225544555,2.983783724462427e-05,1546819603811957.5,98.55710820986404,38.59295437024433,0.0374385976105846,0.0007640530124609,0.000623976626843,0.366957187828867,0.018498578672393,0.0037851219144572,0.0009309056518096,4.825896393606651e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.786399668533605,1.3177279957347248,0.7763136668382332,16.809071878948256,11.76188889271176,29.837837244624268,1546819603811957.5,12.9796696596607,774.453906629733,1313.74189919567,0.00263992709262,0.0237522719001465,0.209233475230354,16.808691261656,8.80898787745284,8.808755332734288,14.961938329193824,0.5915561638967564,1.058967310682403,431423344238718.06,5.963033926997492,6.471778175068824,515481405726804.2,-36.80234737810746,0.9463797771914975,0.9576927692313675
103,103,1.739854079026442,49.11822509765625,11254.74,251.048888672,34610D,216.91019,41.465336,2.9399638,229.74322868032064,62857.15321069659,0.3439261966800688,0.4835437527364064,29.012625164184385,31220.350311077644,-125.18139048368806,2024-06-07 11:06:00,2.6470252249101512e-05,0.2174060352293111,0.5193382191788897,0.2417718763682032,0.5403406920842122,0.011389678839706,0.0005935976326423,0.00012015193943,2.629527160675481e-05,1599869458573667.8,91.65088289365846,35.88861732809609,0.0348151501970212,0.0007105132693269,0.0005802525032836,0.3304444829168344,0.0172218256141986,0.0034859231814328,0.0007628948587171,4.641641291322444e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.403105913234793,1.2602434546520196,0.7781439609290796,15.610175155538824,11.38967883970606,26.29527160675481,1599869458573667.8,12.3295141255493,767.230566992864,1297.69488872894,0.00264702522491,0.0232898663482886,0.196258784790747,15.6102602302127,8.42678879542685,8.426565742106064,14.958246889055618,0.5674596125235762,1.0266934670490946,396555903812025.06,5.322532256611933,6.498281821376728,516761214349122.1,-35.61691452126492,0.8936300726492316,0.907135520924748
104,104,1.841477614182692,49.23614501953125,11216.64,250.019999784,34610D,217.0186,41.24443,2.8721602,229.617098177702,62828.140585532405,0.3439779912485301,0.4995882067130504,29.975292402783023,32278.85104937524,0.0,2024-06-07 11:07:00,2.729615416654542e-05,0.218716140744584,0.53119483605069,0.2497941033565252,0.555872863934456,0.0115603402865401,0.0005909446932148,0.0001201347297084,2.759781424348268e-05,1580472723348260.0,94.69194870039158,37.0794367022426,0.0359703508833396,0.0007340887935375,0.0005995058480556,0.3465245803647139,0.0177137399729876,0.0036010736507389,0.000827252551626,4.73751320169869e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.592682608579382,1.2886678440977193,0.7775225067543529,16.139425524687617,11.560340286540162,27.59781424348268,1580472723348260.0,12.6405303053123,770.163100035404,1303.80970600744,0.00272961541665,0.0234619571191037,0.202157464991068,16.1395492865747,8.61639393358466,8.616158745587217,14.959137478232703,0.5771663540456636,1.0409916345547645,411981597879405.6,5.598051430982461,6.5421178868806305,520530905526254.8,-36.128533032391715,0.9162301416635332,0.928845723218247
105,105,1.9430622301603613,49.35323941505561,11216.64,250.019999784,34610D,217.11577,40.68571,2.828523,228.8843460351117,62798.16529312962,0.343568456004899,0.5081822798667881,30.49093679200729,32900.02041167517,25.059252557813945,2024-06-07 11:08:00,2.661938929113863e-05,0.218716140744584,0.5114986454465588,0.254091139933394,0.5659311033885454,0.011644785497961,0.0005918181945006,0.000120642864928,2.8506255944989985e-05,1566824695110600.2,96.320869325951,37.71728881171302,0.0365891241504087,0.000746716819396,0.0006098187358401,0.3550604185748122,0.0180450911608788,0.003678513968929,0.0008691824481954,4.77739527427734e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.677034445796346,1.3013241895116467,0.7748678452461799,16.450010205837586,11.64478549796101,28.506255944989984,1566824695110600.2,12.7880919211232,772.129870183821,1308.29445981915,0.00266193892911,0.023593975601314,0.205269849565838,16.4498368290585,8.70009586491247,8.699864279838426,14.960644588467813,0.583728517573954,1.0489912500241896,420470316754939.4,5.7589660589265215,6.503445669464871,518663451101354.25,-36.432785634144786,0.9297070909308136,0.9416841581485828
106,106,2.0444962785050675,49.46957345736229,11224.26,249.50555534,34610D,217.2112,40.096363,2.7843409,228.5105691627923,62767.674356337615,0.343407180823238,0.4988374974570914,29.930249847425483,32332.67450165339,-25.071944151578368,2024-06-07 11:09:00,2.5722134031307952e-05,0.2184534895751517,0.4875616576733804,0.2494187487285457,0.5568743851425287,0.0115459776637911,0.0005934040016935,0.0001206679184682,2.7718345245802468e-05,1578661918625794.8,94.5496592680171,37.023719061265325,0.0359162998169105,0.0007329857105491,0.0005986049969485,0.3455739962100628,0.0177607300311491,0.0036116209483249,0.000829616998564,4.724974564908611e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.56880197692389,1.285099888665645,0.7734324946059821,16.166337250826693,11.54597766379114,27.718345245802468,1578661918625794.8,12.6120043587228,770.546760773832,1305.13079861069,0.00257221340313,0.0235060094603535,0.201973075859415,16.1665706892592,8.59240170902142,8.592180699797838,14.959193047691238,0.5784464449129038,1.041190242784068,411910190824272.6,5.60589098226998,6.472116127994028,516818871276379.3,-36.13639980230231,0.9172086034718847,0.9296902604383679
107,107,2.1468152497944075,49.58628845214844,11216.64,248.991110896,34610D,217.33572,39.46174,2.789107,228.30649902708888,62737.74410649019,0.3432687441287723,0.5028732456690671,30.172394740144025,32610.2385208612,-25.08639651029346,2024-06-07 11:10:00,2.500561329075955e-05,0.218716140744584,0.4669164143198167,0.2514366228345335,0.5617694819791732,0.0115874677396305,0.0005937990912811,0.0001209100562417,2.809685703762039e-05,1572975324082141.8,95.31459498411498,37.32325229355816,0.0362068736881728,0.0007389157895545,0.0006034478948028,0.349621650678816,0.0179163405784748,0.0036481459449796,0.0008477494614964,4.746043239471236e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.610594238785962,1.2913738226281557,0.7725203535245841,16.305119260430597,11.587467739630506,28.096857037620392,1572975324082141.8,12.6849801750956,771.592194147488,1307.19877210666,0.00250056132908,0.0235628962221571,0.203445566540521,16.3053283119408,8.63414941110736,8.633933514304724,14.959458713584988,0.5819345519300786,1.0453832985264357,415587680200027.6,5.679906789348251,6.469422707568734,517020400304563.56,-36.28660246767761,0.9242662020152363,0.9364430837251598
108,108,2.2491615696957235,49.70246887207031,11209.02,248.476666452,34610D,217.4617,38.802303,2.7969267,228.40087155665384,62707.571711750046,0.3426248531500986,0.4667767087080529,28.00660252248317,30200.194583228887,-25.10040867777089,2024-06-07 11:11:00,2.4234279195324455e-05,0.2189791077049745,0.4456944244500488,0.2333883543540264,0.5219826604875214,0.0112100374597139,0.0005942069820136,0.0001196408738304,2.51524206189458e-05,1545926600560223.5,88.47285736852434,34.64416732031169,0.0336079230269798,0.0006858759801424,0.0005601320504496,0.3139550633963565,0.0166417187613393,0.003350734398812,0.0007044338467531,4.329615183082379e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.2140134148347,1.2319029515307958,0.772615733454917,15.100097291614444,11.210037459713982,25.1524206189458,1545926600560223.5,12.0173608512615,763.925046045398,1290.58281259242,0.00242342791953,0.0230857946502019,0.190212322867627,15.0994767458104,8.23936649137453,8.239166821105451,14.954213800401773,0.5567059440680997,1.0119941354956903,380559241335256.2,5.0344233254779445,6.481306884218962,517926468666293.2,-35.038361704663004,0.8699826870490491,0.8847924256728338
109,109,2.3519650021114864,49.81824971861758,11201.4,247.962222008,34610D,217.57858,38.175964,2.7968707,226.1935593652568,62679.565109227566,0.3415212368882859,0.5303220671934902,31.81932403160941,34534.77549360244,-25.11310731459512,2024-06-07 11:12:00,2.378306974999638e-05,0.2192423908360053,0.4313216955673105,0.2651610335967451,0.5921433752069869,0.0118559823908093,0.000594532387945,0.0001220386420944,3.083845928318819e-05,1531786698767103.5,100.51724461585412,39.36050382710084,0.0381831888379312,0.0007792487517945,0.0006363864806321,0.3772493454062188,0.0189176186993091,0.0038831870971823,0.0009812589285673,4.874041731537974e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.881123111220516,1.331957246312665,0.7649435468854786,17.267387746801223,11.855982390809377,30.838459283188183,1531786698767103.5,13.152988167411,777.087629941789,1320.27389831152,0.002378306975,0.0239517470582939,0.213230512500772,17.2673928824954,8.90250352017373,8.902291796347,14.964337280946458,0.6002723358661765,1.06880346034148,443162462913813.3,6.184956844253595,6.381389045602478,513433212256757.1,-37.187410999141925,0.9641450954444137,0.9746952709049336
110,110,2.4545047157689144,49.93318176269531,11193.78,248.476666452,34610D,217.6818,37.58746,2.7923434,228.3461131990888,62647.74578519596,0.3206541914750444,0.3263017814531612,19.578106887189676,19762.514453438645,-929.4403836566094,2024-06-07 11:13:00,2.357435750331997e-05,0.219505990517815,0.4223542916397465,0.1631508907265806,0.3653548790441929,0.0095557675629614,0.0005947343327141,0.0001133857774287,1.5666535309209868e-05,1098190395356527.2,61.847239656632176,24.218118219453626,0.0234937282646276,0.0004794638421352,0.0003915621377437,0.1870838387367997,0.0116437723353597,0.0022198788699881,0.0003067211028356,2.1500488942775176e+16,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,6.818903779935852,1.0226748157148886,0.772039973782718,9.881257226719322,9.555767562961476,15.666535309209866,1098190395356527.2,9.19213056626113,700.119318499431,1108.27785514029,0.00235743575033,0.0175355780854828,0.119995122159708,9.8821246409843,6.84295217270588,6.8427908583078665,14.94764565062035,0.37078339661766707,0.8363782924338589,164304328711251.06,1.185926906703518,4.081166867754275,3024249294310219.0,-28.86583647677734,0.5629293482239408,0.6121458583128001
111,111,2.5585134405838814,50.04913330078125,10911.84,246.418888676,34610D,218.274,36.9706,2.778228,228.01506724296027,62628.16767830876,0.2695002005053419,0.1957631715251079,11.74579029150648,9979.435992395813,-1628.5605849356446,2024-06-07 11:14:00,2.919140198974274e-05,0.2294810184560539,0.5064244197302606,0.0978815857625539,0.2116993581940388,0.0069624756262842,0.0153355987522232,0.0002126951032936,5.111144243653544e-06,599973245789835.8,37.104951530868966,14.529542590593516,0.0140949483498077,0.0002876520071389,0.0002349158058301,0.0817797786160604,0.1801287269383026,0.0024982720793179,6.003442843559502e-05,7047159925561883.0,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,4.941645016126574,0.7411024988728298,0.7698741389369274,4.989717996197906,6.962475626284281,5.111144243653544,599973245789835.8,6.289187804153,648.891032135604,1002.40545294324,0.00291914019897,0.014867627064542,0.0735784741547243,4.988781222203,4.9489050159324,4.948760554673698,14.97843655885685,0.24243962228245833,0.7272312881097042,373859027357146.56,0.5175113856551474,4.288964217676639,3178232458739868.5,-25.476359871786375,0.3700507790801718,0.4445723957094457
112,112,2.6632937869510136,50.16543630826271,10416.54,247.962222008,34610D,220.35052,35.28885,2.2350125,227.4025690883404,62616.421888017256,0.2875865106513184,0.2620820242856538,15.724921457139228,14295.18688166685,-1347.4935800711028,2024-06-07 11:15:00,4.081180532425657e-05,0.2479300291490483,0.5866068408257871,0.1310410121428269,0.2714629911769187,0.0085236664517558,0.0097470322593273,0.0001207324100746,8.807484203921093e-06,774441434357787.8,49.67502688310282,19.451727842481223,0.018869905748567,0.0003851001173176,0.0003144984291427,0.1340339854807134,0.1532713167181245,0.0018985076657542,0.0001384969973416,1.2178030728430458e+16,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,6.059760721920575,0.9087167985131916,0.7641797441667849,7.147593440833425,8.523666451755854,8.807484203921092,774441434357787.8,7.87313694721304,669.856156775594,1037.91376021311,0.00408118053243,0.0156477187085367,0.0950785317712361,7.1468502472785,6.07619126738043,6.075943297165424,14.960060097207473,0.2928385315770922,0.7726350736412086,148486314998240.62,0.22130911297301958,4.502244333485617,3336278493275239.0,-26.826982882588943,0.45202231460903314,0.5189478602636446
113,113,2.760965447676809,50.27320861816406,10005.06,247.447777564,34610D,222.38554,33.561672,1.4693116,227.03193788082183,62600.696966560114,0.170715561087863,0.1244505171315772,7.467031027894633,4036.103711689414,-1965.72863040185,2024-06-07 11:16:00,5.4896430563892487e-05,0.2641541479283012,0.6512277714741945,0.0622252585657886,0.1251080422204145,0.0049677821758787,0.0333205440194311,0.0005870047300848,2.40676486324057e-06,1764877362153066.0,23.588351017119145,9.23671738150566,0.0089604372334735,0.0001828660659892,0.0001493406205578,0.0370945836471088,0.2488055360594215,0.0043831825330647,1.797138791066392e-05,1.3178394023625776e+16,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,4.049272905977623,0.6071686452677262,0.7594355231642231,2.018051855844707,4.9677821758787895,2.40676486324057,1764877362153066.0,4.95617984809999,621.832603560183,942.444276494811,0.00548964305639,0.0133758238599874,0.053944325870314,2.01805318585501,4.03297220679497,4.032750823169423,15.06143214709981,0.1924163129153084,0.6639665099554618,466985353469053.9,0.6370627241556739,4.684407461379473,3471266041894019.5,-24.21053488947667,0.28977625366572124,0.3711428439923426
114,114,2.8727021088471285,50.395776780985166,9403.08,248.476666452,34610D,225.64838,31.261871,1.0290018,224.7159489310205,62593.22993553223,0.2305837057577715,0.1751102993072854,10.506617958437127,7749.717402463893,-1666.0246419716586,2024-06-07 11:17:00,9.30563208387742e-05,0.2894286270192026,0.8108834988323126,0.0875551496536427,0.1691325394051402,0.0063061066001234,0.0194773391687123,0.0002991697880747,7.310980464737131e-07,515108544311450.0,33.19040613070288,12.996686414586728,0.0126079415501245,0.0002573049295943,0.0002101323591687,0.0662558528526764,0.2046409614925645,0.0031432626680077,7.681367864459016e-06,5412048682207087.0,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,5.077956323914757,0.76122091265433,0.7462339104584922,3.874858701231947,6.306106600123498,0.7310980464737131,515108544311449.94,6.36889661940595,641.333526174175,976.369823175662,0.00930563208388,0.0140952072621125,0.0716657120181752,3.87476014318425,5.08440285307548,5.083929761276493,14.982386465191212,0.22565892446444977,0.7307574783730306,442961950376468.44,0.6090981066119332,4.895141698320034,3626965524191029.0,-25.648891007170455,0.35754274954783855,0.4374328432402355
115,115,2.977005807976973,50.50946044921875,8892.54,240.759999792,34610D,229.27927,29.662483,0.60942346,221.9142026718343,62582.723317573786,0.2453934467004398,0.209487301581223,12.56923809487338,9991.139506424935,-1620.979879745962,2024-06-07 11:18:00,0.0001498067515624,0.3123670418127278,0.914958536982144,0.1047436507906115,0.1983114153224499,0.0071519831670557,0.014651376727856,0.000209332334651,1.727613987256965e-06,440269755000628.0,39.70622314170501,15.548147523358374,0.015083085713848,0.0003078180757928,0.0002513847618974,0.0898949792772506,0.18415664251011,0.0026311479551849,2.171479154186634e-05,5533855376574463.0,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,5.67942598444748,0.8510630813096524,0.7310715773594308,4.995569753212469,7.151983167055776,1.7276139872569651,440269755000628.0,7.20176266911615,652.668990622434,994.797089892605,0.0149806751562,0.0144817014120392,0.0823906787754412,4.99603494569391,5.68929550687648,5.688443339658319,14.976245655616996,0.2514833741271458,0.7540743098712049,354508913626546.56,0.4931788816708178,5.056257800425032,3745805314413621.5,-26.388711774712075,0.3984455259421901,0.47451051772990743
116,116,3.0779788368626644,50.619049072265625,8397.24,234.586666464,34610D,233.48949,29.385323,0.14607105,220.7131197608568,62570.15407947891,0.2118377523070878,0.1835637213705719,11.013823282234316,7598.738898017847,-1527.6022158647309,2024-06-07 11:19:00,0.0002425302488651,0.3360061550930239,0.9822285427238748,0.0917818606852859,0.17258189382413,0.00650732918359,0.0181168243543595,0.0002757294802217,1.4757811839371163e-06,1070518340018895.0,34.7926677485782,13.624099400123848,0.0132165879386811,0.0002697262844628,0.0002202764656446,0.0716705736673872,0.199535501874195,0.0030368357688646,1.6253993163129934e-05,1.1790499817358936e+16,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,5.350552268420665,0.8012851694898738,0.7205293965893121,3.799369449008924,6.507329183590085,1.4757811839371164,1070518340018895.0,6.73092288402809,648.904398381684,987.208310391328,0.0242530248865,0.0143145786123671,0.0764339852174842,3.79932709422301,5.33959030770553,5.338295609542832,15.034384124735725,0.24247161866703074,0.7343230232969021,372475552877822.25,0.5156043283652352,5.210501994618691,3859451696819412.0,-26.429568600526068,0.37776175058219236,0.4519953877980044
117,117,3.1787109375,50.727787341101696,7932.42,230.985555356,34610D,237.46999,29.13311,0.34214598,215.6152958976118,62559.14025619668,0.2500285766474212,0.2537563315476004,15.225379892856028,12691.309264215995,-1231.0568858828326,2024-06-07 11:20:00,0.0003401937783857,0.3594883900001084,0.947767186609124,0.1268781657738002,0.236267813099139,0.0081938404492947,0.0107124054846959,0.0001413385432939,2.80543587311151e-06,491143222821570.8,48.096975081532186,18.833794927462908,0.0182704558714272,0.0003728664463556,0.0003045075978571,0.1247543336219626,0.16310044307081,0.0021519330151525,4.2713826933168977e-05,7477842149260051.0,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,6.441100564359568,0.9639738623159828,0.6979630089404795,6.345654632107998,8.193840449294749,2.80543587311151,491143222821570.8,8.30165954592311,669.815222329258,1025.57912101043,0.0340193778386,0.0151837180434974,0.0979287684516077,6.34613624541424,6.44959081636442,6.447397451864515,14.985383389641695,0.29273532904252414,0.778194817831645,148665313791405.66,0.22147490290220395,5.3598667885844815,3969661378629951.5,-27.353544272803074,0.46022955718076114,0.5274558112477884
118,118,3.265166411528716,50.83488464355469,7559.04,223.268888696,34610D,240.4871,28.797068,0.49409947,211.779739385421,62543.91487630383,0.2626667363836856,0.3150946416641975,18.90567849985185,16855.480772442097,-1007.0999495882858,2024-06-07 11:21:00,0.0004046079747436,0.3792984644511947,0.8592976244816819,0.1575473208320987,0.2903782043107612,0.0095534266655464,0.0075533328080863,9.073777002340056e-05,5.788876482716876e-06,631962380272726.5,59.723038381032,23.386324304316744,0.0226868141998222,0.0004629962081596,0.000378113569997,0.1806140131107324,0.1428008816720629,0.0017154591078559,0.0001094426376575,1.1947677585437286e+16,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,7.306532809694373,1.093023640011627,0.6812330541014248,8.427740386221048,9.553426665546429,5.788876482716876,631962380272726.5,9.57349212961672,685.411027172253,1056.22295476019,0.0404607974744,0.015930263849034,0.116571933186656,8.4282864064522,7.31763982639399,7.314680248432776,14.983337353777907,0.33436980931302607,0.8252694020551927,137246577845008.8,0.6568667243752462,5.479435935822172,4057832992987615.0,-28.97950475238243,0.5281471373911238,0.5873255024307998
